#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Magnetometer Parameters
#     PROJECT                         ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H0>16-Sec Level 2 Data
#     DESCRIPTOR                      MAG>ACE Magnetic Field Instrument
#     DATA_VERSION                    7
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2026029
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            MAG - ACE Magnetic Field Experiment
#                                     References: http://www.srl.caltech.edu/ACE/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Release 9/7/01
#                                     12/04/02: Fixed description of Epoch time variable.
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 ac_h0_mfi_00000000_v01
#     LOGICAL_SOURCE                  AC_H0_MFI
#     LOGICAL_SOURCE_DESCRIPTION      H0 - ACE Magnetic Field 16-Second Level 2 Data
#     PI_NAME                         N. Ness
#     PI_AFFILIATION                  Bartol Research Institute
#     MISSION_GROUP                   ACE
#                                     !___Interplanetary Data near 1 AU
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     TIME_RESOLUTION                 16 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, N. Ness of Bartol Research
#                                     Institute
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     ALT_LOGICAL_SOURCE              ACE_MAG_Solar-Wind-Magnetic-Field-Level2-H0_16sec_cdf
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/MAG/L2/PT16S
#     DOI                             https://doi.org/10.48322/e0dc-0h53
#     CDAWEB_PARENTS                  ac_h0_mfi_00000000_v01
#                                     ac_h0_mfi_20260118_v07, ac_h0_mfi_20260119_v07
#                                     ac_h0_mfi_20260120_v07, ac_h0_mfi_20260121_v07
#                                     ac_h0_mfi_20260122_v07
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. B-field magnitude
#  3. Magnetic Field Vector in GSE Cartesian coordinates (16 sec)
#  4. Magnetic field vector in GSM coordinates (16 sec)
#
EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,<|B|>__nT,BX_GSE_(@_x_component_)_nT,BY_GSE_(@_y_component_)_nT,BZ_GSE_(@_z_component_)_nT,BX_(GSM)_(@_x_component_)_nT,BY_(GSM)_(@_y_component_)_nT,BZ_(GSM)_(@_z_component_)_nT
2026-01-20T12:32:51.000Z,13.9940,-2.29300,13.1770,-4.08800,-2.29300,13.4130,-3.23100
2026-01-20T12:33:07.000Z,13.9920,-2.01300,13.1070,-4.44500,-2.01300,13.3660,-3.59100
2026-01-20T12:33:23.000Z,13.9080,-1.72500,12.7770,-5.14400,-1.72500,13.0830,-4.30900
2026-01-20T12:33:39.000Z,13.8680,-1.59900,12.3940,-5.98300,-1.59900,12.7550,-5.17000
2026-01-20T12:33:55.000Z,13.7710,-0.934000,12.5800,-5.46500,-0.934000,12.9070,-4.63900
2026-01-20T12:34:11.000Z,13.6540,-1.38200,12.5590,-5.07400,-1.38200,12.8610,-4.24900
2026-01-20T12:34:27.000Z,13.8010,0.00200000,13.6960,-1.57000,0.00200000,13.7690,-0.678000
2026-01-20T12:34:43.000Z,13.9600,0.672000,13.8120,-1.87900,0.672000,13.9040,-0.977000
2026-01-20T12:34:59.000Z,13.9020,-0.534000,13.2750,-3.70500,-0.534000,13.4880,-2.83300
2026-01-20T12:35:15.000Z,13.8500,-0.514000,13.2920,-3.75600,-0.514000,13.5080,-2.88200
2026-01-20T12:35:31.000Z,14.0040,2.47000,13.4190,-1.22100,2.47000,13.4700,-0.343000
2026-01-20T12:35:47.000Z,13.7010,-1.99300,12.7330,-4.63700,-1.99300,13.0090,-3.79500
2026-01-20T12:36:03.000Z,13.6010,-1.95200,12.7190,-4.39400,-1.95200,12.9790,-3.55200
2026-01-20T12:36:19.000Z,13.5260,-2.00100,12.7520,-4.02500,-2.00100,12.9880,-3.18100
2026-01-20T12:36:35.000Z,13.4570,-1.62800,12.7400,-3.99400,-1.62800,12.9740,-3.15000
2026-01-20T12:36:51.000Z,13.3780,-1.45000,12.9610,-2.95400,-1.45000,13.1270,-2.09700
2026-01-20T12:37:07.000Z,13.4130,-0.966000,12.9910,-3.03900,-0.966000,13.1630,-2.17800
2026-01-20T12:37:23.000Z,13.4410,-1.41300,12.9830,-2.92500,-1.41300,13.1470,-2.06300
2026-01-20T12:37:39.000Z,13.5500,-3.51800,11.7550,-5.62700,-3.51800,12.1000,-4.83900
2026-01-20T12:37:55.000Z,13.5500,-5.21500,11.2720,-5.41600,-5.21500,11.6050,-4.66000
2026-01-20T12:38:11.000Z,13.5730,-5.15100,11.3120,-5.44700,-5.15100,11.6470,-4.68800
2026-01-20T12:38:27.000Z,13.6190,-5.09800,11.3150,-5.60700,-5.09800,11.6610,-4.84600
2026-01-20T12:38:43.000Z,13.6940,-5.26100,11.3880,-5.48000,-5.26100,11.7260,-4.71300
2026-01-20T12:38:59.000Z,13.7620,-5.03900,11.6850,-5.23600,-5.03900,12.0060,-4.44900
2026-01-20T12:39:15.000Z,13.7900,-5.33900,11.5840,-5.23400,-5.33900,11.9060,-4.45200
2026-01-20T12:39:31.000Z,13.8440,-5.25400,11.5530,-5.52400,-5.25400,11.8950,-4.74300
2026-01-20T12:39:47.000Z,13.8180,-6.09200,10.9720,-5.76700,-6.09200,11.3320,-5.02300
2026-01-20T12:40:03.000Z,13.8280,-6.16300,11.0710,-5.51900,-6.16300,11.4150,-4.76800
2026-01-20T12:40:19.000Z,13.8180,-6.34600,10.7600,-5.90000,-6.34600,11.1300,-5.16800
2026-01-20T12:40:35.000Z,13.8310,-6.49300,10.7110,-5.86300,-6.49300,11.0790,-5.13400
2026-01-20T12:40:51.000Z,13.8140,-6.44500,10.8300,-5.65400,-6.44500,11.1840,-4.91600
2026-01-20T12:41:07.000Z,13.8200,-6.41100,10.8230,-5.71900,-6.41100,11.1820,-4.98100
2026-01-20T12:41:23.000Z,13.8340,-6.44200,10.7270,-5.89200,-6.44200,11.0980,-5.15900
2026-01-20T12:41:39.000Z,13.8190,-6.25200,10.8190,-5.90100,-6.25200,11.1910,-5.16000
2026-01-20T12:41:55.000Z,13.8480,-6.19100,10.8430,-5.98800,-6.19100,11.2220,-5.24400
2026-01-20T12:42:11.000Z,13.8680,-6.39300,10.7370,-6.01400,-6.39300,11.1180,-5.27600
2026-01-20T12:42:27.000Z,13.8500,-6.66400,10.3980,-6.26500,-6.66400,10.7980,-5.54900
2026-01-20T12:42:43.000Z,13.8400,-6.43300,10.6000,-6.14300,-6.43300,10.9910,-5.41300
2026-01-20T12:42:59.000Z,13.8900,-6.12600,10.8130,-6.19400,-6.12600,11.2070,-5.44800
2026-01-20T12:43:15.000Z,13.9350,-5.65900,10.9440,-6.49500,-5.65900,11.3590,-5.73800
2026-01-20T12:43:31.000Z,13.9180,-5.76600,10.9640,-6.33800,-5.76600,11.3680,-5.57900
2026-01-20T12:43:47.000Z,13.9190,-5.60800,11.1160,-6.21800,-5.60800,11.5130,-5.44900
2026-01-20T12:44:03.000Z,13.8980,-5.73200,11.1750,-5.94800,-5.73200,11.5540,-5.17400
2026-01-20T12:44:19.000Z,13.8900,-5.77700,11.2340,-5.77400,-5.77700,11.6010,-4.99500
2026-01-20T12:44:35.000Z,13.8930,-5.98500,10.9090,-6.17000,-5.98500,11.3050,-5.41100
2026-01-20T12:44:51.000Z,13.9320,-6.09500,10.6250,-6.63600,-6.09500,11.0530,-5.89400
2026-01-20T12:45:07.000Z,13.9360,-5.99100,10.4760,-6.96700,-5.99100,10.9280,-6.23400
2026-01-20T12:45:23.000Z,13.9400,-5.89600,10.4020,-7.16300,-5.89600,10.8680,-6.43400
2026-01-20T12:45:39.000Z,13.9430,-5.54900,10.2580,-7.63800,-5.54900,10.7570,-6.91600
2026-01-20T12:45:55.000Z,13.9500,-5.63700,10.6760,-6.98800,-5.63700,11.1300,-6.23900
2026-01-20T12:46:11.000Z,13.9920,-5.37900,10.5920,-7.39000,-5.37900,11.0750,-6.64400
2026-01-20T12:46:27.000Z,13.9940,-5.25000,10.9190,-6.99000,-5.25000,11.3740,-6.22100
2026-01-20T12:46:43.000Z,14.0340,-5.10900,11.1680,-6.79100,-5.10900,11.6100,-6.00500
2026-01-20T12:46:59.000Z,14.0180,-5.16900,11.2160,-6.63000,-5.16900,11.6470,-5.83900
2026-01-20T12:47:15.000Z,14.0060,-5.04500,11.3820,-6.41600,-5.04500,11.7990,-5.61300
2026-01-20T12:47:31.000Z,13.9620,-5.02400,11.3840,-6.33000,-5.02400,11.7950,-5.52700
2026-01-20T12:47:47.000Z,13.9370,-5.00400,11.3220,-6.40300,-5.00400,11.7380,-5.60300
2026-01-20T12:48:03.000Z,13.9190,-4.86600,11.3350,-6.44400,-4.86600,11.7550,-5.64100
2026-01-20T12:48:19.000Z,13.9300,-4.52500,11.4960,-6.43000,-4.52500,11.9160,-5.61500
2026-01-20T12:48:35.000Z,13.9490,-4.45900,11.5880,-6.35800,-4.45900,12.0020,-5.53600
2026-01-20T12:48:51.000Z,13.9310,-4.43400,11.5690,-6.36800,-4.43400,11.9850,-5.54600
2026-01-20T12:49:07.000Z,13.9330,-4.43800,11.5440,-6.41500,-4.43800,11.9640,-5.59400
2026-01-20T12:49:23.000Z,13.9110,-4.41300,11.5430,-6.38700,-4.41300,11.9620,-5.56400
2026-01-20T12:49:39.000Z,13.9640,-4.30900,11.6010,-6.46200,-4.30900,12.0250,-5.63400
2026-01-20T12:49:55.000Z,13.9860,-4.13700,11.6090,-6.60400,-4.13700,12.0430,-5.77400
2026-01-20T12:50:11.000Z,13.9650,-4.11300,11.6110,-6.57700,-4.11300,12.0440,-5.74600
2026-01-20T12:50:27.000Z,13.9820,-4.15000,11.5530,-6.68800,-4.15000,11.9950,-5.86000
2026-01-20T12:50:43.000Z,13.9840,-4.06100,11.4910,-6.85300,-4.06100,11.9440,-6.02700
2026-01-20T12:50:59.000Z,13.9960,-4.14700,11.4490,-6.87200,-4.14700,11.9040,-6.04800
2026-01-20T12:51:15.000Z,13.9570,-5.47400,10.4230,-7.49400,-5.47400,10.9250,-6.74000
2026-01-20T12:51:31.000Z,13.9210,-5.64200,10.1670,-7.65200,-5.64200,10.6820,-6.91500
2026-01-20T12:51:47.000Z,13.9240,-5.46100,10.3210,-7.58200,-5.46100,10.8320,-6.83300
2026-01-20T12:52:03.000Z,13.9420,-5.44500,10.3430,-7.59500,-5.44500,10.8550,-6.84300
2026-01-20T12:52:19.000Z,13.9750,-5.09100,10.6310,-7.50600,-5.09100,11.1370,-6.73300
2026-01-20T12:52:35.000Z,13.9780,-4.77200,10.7610,-7.53300,-4.77200,11.2690,-6.75000
2026-01-20T12:52:51.000Z,14.0060,-4.84700,10.7260,-7.58600,-4.84700,11.2390,-6.80400
2026-01-20T12:53:07.000Z,14.0170,-4.69900,10.5570,-7.93000,-4.69900,11.0950,-7.15700
2026-01-20T12:53:23.000Z,14.0260,-4.72700,10.5390,-7.95300,-4.72700,11.0790,-7.18100
2026-01-20T12:53:39.000Z,14.0140,-4.51000,10.7840,-7.72700,-4.51000,11.3090,-6.93700
2026-01-20T12:53:55.000Z,14.0450,-4.49900,10.8020,-7.76100,-4.49900,11.3290,-6.96900
2026-01-20T12:54:11.000Z,14.0050,-4.71000,10.4980,-7.97200,-4.71000,11.0420,-7.20000
2026-01-20T12:54:27.000Z,14.0330,-4.03700,10.9730,-7.75600,-4.03700,11.5010,-6.94900
2026-01-20T12:54:43.000Z,14.0470,-4.47400,10.6410,-8.00300,-4.47400,11.1880,-7.21800
2026-01-20T12:54:59.000Z,14.0540,-4.44600,10.5810,-8.10800,-4.44600,11.1370,-7.32600
2026-01-20T12:55:15.000Z,14.0250,-4.42000,10.4750,-8.20500,-4.42000,11.0380,-7.43000
2026-01-20T12:55:31.000Z,14.0370,-4.39800,10.3560,-8.38800,-4.39800,10.9340,-7.62000
2026-01-20T12:55:47.000Z,14.0480,-4.47900,10.1950,-8.56100,-4.47900,10.7870,-7.80200
2026-01-20T12:56:03.000Z,14.0320,-4.49700,10.2000,-8.51600,-4.49700,10.7900,-7.75600
2026-01-20T12:56:19.000Z,14.0590,-4.29700,10.4780,-8.32500,-4.29700,11.0530,-7.54500
2026-01-20T12:56:35.000Z,14.0870,-3.91700,10.5870,-8.42300,-3.91700,11.1700,-7.63300
2026-01-20T12:56:51.000Z,14.1140,-3.57300,10.6690,-8.51700,-3.57300,11.2590,-7.72000
2026-01-20T12:57:07.000Z,14.1150,-3.71200,10.7120,-8.40600,-3.71200,11.2950,-7.60500
2026-01-20T12:57:23.000Z,14.1020,-4.10900,10.6230,-8.29200,-4.10900,11.1990,-7.49600
2026-01-20T12:57:39.000Z,14.0810,-3.96300,10.5050,-8.45600,-3.96300,11.0940,-7.66800
2026-01-20T12:57:55.000Z,14.0600,-4.45800,10.3030,-8.46300,-4.45800,10.8940,-7.68800
2026-01-20T12:58:11.000Z,14.1050,-4.54200,10.2250,-8.58300,-4.54200,10.8250,-7.81300
2026-01-20T12:58:27.000Z,14.0970,-4.45700,10.1430,-8.71300,-4.45700,10.7540,-7.94700
2026-01-20T12:58:43.000Z,14.1000,-4.43500,10.4090,-8.41200,-4.43500,10.9980,-7.62600
2026-01-20T12:58:59.000Z,14.0800,-4.50800,10.3000,-8.47300,-4.50800,10.8940,-7.69400
2026-01-20T12:59:15.000Z,14.1090,-4.40200,10.4060,-8.45000,-4.40200,10.9990,-7.66300
2026-01-20T12:59:31.000Z,14.0930,-4.46900,10.2480,-8.58000,-4.46900,10.8520,-7.80200
2026-01-20T12:59:47.000Z,14.0960,-4.35800,10.2800,-8.60400,-4.35800,10.8860,-7.82200
2026-01-20T13:00:03.000Z,14.1090,-4.33700,10.3960,-8.49500,-4.33700,10.9950,-7.70400
2026-01-20T13:00:19.000Z,14.1140,-4.15600,10.4750,-8.49600,-4.15600,11.0740,-7.69900
2026-01-20T13:00:35.000Z,14.1780,-4.19800,10.6090,-8.41600,-4.19800,11.2030,-7.60800
2026-01-20T13:00:51.000Z,14.1840,-4.06200,9.86000,-9.12900,-4.06200,10.5090,-8.37300
2026-01-20T13:01:07.000Z,14.1710,-3.65700,7.78600,-11.2480,-3.65700,8.60000,-10.6390
2026-01-20T13:01:23.000Z,14.1410,-3.70100,8.13000,-10.9260,-3.70100,8.92000,-10.2910
2026-01-20T13:01:39.000Z,14.2000,-3.25500,8.36400,-10.9550,-3.25500,9.15600,-10.3020
2026-01-20T13:01:55.000Z,14.1970,-3.30700,8.11800,-11.1680,-3.30700,8.92800,-10.5320
2026-01-20T13:02:11.000Z,14.1790,-3.36500,8.47700,-10.8510,-3.36500,9.26400,-10.1880
2026-01-20T13:02:27.000Z,14.1840,-3.41900,8.42000,-10.8880,-3.41900,9.21000,-10.2290
2026-01-20T13:02:43.000Z,14.1560,-3.45800,8.46000,-10.8100,-3.45800,9.24600,-10.1460
2026-01-20T13:02:59.000Z,14.1420,-3.37700,8.41000,-10.8550,-3.37700,9.20000,-10.1950
2026-01-20T13:03:15.000Z,14.1630,-3.30400,8.36500,-10.9410,-3.30400,9.16200,-10.2820
2026-01-20T13:03:31.000Z,14.1390,-3.26500,8.20400,-11.0400,-3.26500,9.01000,-10.3920
2026-01-20T13:03:47.000Z,14.1370,-3.27800,8.25000,-11.0010,-3.27800,9.05500,-10.3490
2026-01-20T13:04:03.000Z,14.1670,-3.11200,7.86200,-11.3660,-3.11200,8.69600,-10.7410
2026-01-20T13:04:19.000Z,14.1540,-2.97200,7.76800,-11.4510,-2.97200,8.61000,-10.8320
2026-01-20T13:04:35.000Z,14.1310,-2.88200,7.57900,-11.5730,-2.88200,8.43200,-10.9670
2026-01-20T13:04:51.000Z,14.1520,-2.92300,7.67500,-11.5250,-2.92300,8.52500,-10.9110
2026-01-20T13:05:07.000Z,14.1380,-2.91400,7.54700,-11.5940,-2.91400,8.40400,-10.9890
2026-01-20T13:05:23.000Z,14.1180,-2.86400,7.43300,-11.6560,-2.86400,8.29600,-11.0580
2026-01-20T13:05:39.000Z,14.1300,-3.05800,7.56700,-11.5330,-3.05800,8.42100,-10.9250
2026-01-20T13:05:55.000Z,14.1180,-3.19500,7.50100,-11.5250,-3.19500,8.35600,-10.9210
2026-01-20T13:06:11.000Z,14.1290,-3.09700,7.34900,-11.6620,-3.09700,8.21600,-11.0680
2026-01-20T13:06:27.000Z,14.1250,-3.00600,7.35000,-11.6790,-3.00600,8.22000,-11.0840
2026-01-20T13:06:43.000Z,14.1530,-2.72400,6.78400,-12.1170,-2.72400,7.69000,-11.5630
2026-01-20T13:06:59.000Z,14.1010,-2.85900,6.69300,-12.0770,-2.85900,7.59700,-11.5300
2026-01-20T13:07:15.000Z,14.0780,-2.84600,6.62000,-12.0930,-2.84600,7.52700,-11.5500
2026-01-20T13:07:31.000Z,14.0840,-2.93700,6.81800,-11.9660,-2.93700,7.71600,-11.4080
2026-01-20T13:07:47.000Z,14.0800,-2.74500,6.87000,-11.9720,-2.74500,7.77000,-11.4090
2026-01-20T13:08:03.000Z,14.0790,-2.88100,6.72200,-12.0290,-2.88100,7.62800,-11.4760
2026-01-20T13:08:19.000Z,14.0230,-3.37900,6.99500,-11.6590,-3.37900,7.87200,-11.0860
2026-01-20T13:08:35.000Z,14.0480,-2.48300,7.05500,-11.8900,-2.48300,7.95100,-11.3100
2026-01-20T13:08:51.000Z,14.0970,-2.14100,6.97500,-12.0590,-2.14100,7.88600,-11.4840
2026-01-20T13:09:07.000Z,14.0070,-2.26800,6.88100,-11.9750,-2.26800,7.78700,-11.4060
2026-01-20T13:09:23.000Z,13.8300,-3.64100,7.57600,-10.9770,-3.64100,8.40300,-10.3570
2026-01-20T13:09:39.000Z,13.8080,-3.94900,7.79900,-10.6790,-3.94900,8.60400,-10.0420
2026-01-20T13:09:55.000Z,13.8070,-3.74500,7.67100,-10.8410,-3.74500,8.49000,-10.2120
2026-01-20T13:10:11.000Z,13.8070,-3.53900,7.72600,-10.8810,-3.53900,8.54900,-10.2470
2026-01-20T13:10:27.000Z,13.8540,-3.60800,7.84000,-10.8330,-3.60800,8.66000,-10.1890
2026-01-20T13:10:43.000Z,13.9240,-3.45800,7.74200,-11.0370,-3.45800,8.57900,-10.3990
2026-01-20T13:10:59.000Z,13.9350,-2.67700,7.44000,-11.4730,-2.67700,8.31300,-10.8570
2026-01-20T13:11:15.000Z,13.8870,-2.93700,7.36200,-11.4010,-2.93700,8.23100,-10.7900
2026-01-20T13:11:31.000Z,13.8820,-3.24700,7.74000,-11.0520,-3.24700,8.58200,-10.4120
2026-01-20T13:11:47.000Z,13.8920,-2.81000,7.96100,-11.0100,-2.81000,8.80100,-10.3510
2026-01-20T13:12:03.000Z,13.9140,-2.10300,7.88200,-11.2570,-2.10300,8.74200,-10.6030
2026-01-20T13:12:19.000Z,13.9400,-1.95700,7.71000,-11.4400,-1.95700,8.58600,-10.7980
2026-01-20T13:12:35.000Z,13.9130,-2.82300,7.56200,-11.3300,-2.82300,8.43100,-10.6990
2026-01-20T13:12:51.000Z,13.9020,-2.89100,7.67000,-11.2270,-2.89100,8.53200,-10.5870
2026-01-20T13:13:07.000Z,13.8890,-3.03100,7.65200,-11.1850,-3.03100,8.51100,-10.5450
2026-01-20T13:13:23.000Z,13.8160,-3.24200,7.52000,-11.1220,-3.24200,8.37700,-10.4920
2026-01-20T13:13:39.000Z,13.8120,-3.13100,7.30700,-11.2910,-3.13100,8.17800,-10.6760
2026-01-20T13:13:55.000Z,13.8080,-2.99900,6.56900,-11.7650,-2.99900,7.48100,-11.2070
2026-01-20T13:14:11.000Z,13.8050,-3.25200,6.66900,-11.6390,-3.25200,7.57300,-11.0720
2026-01-20T13:14:27.000Z,13.7710,-2.70300,6.83100,-11.6300,-2.70300,7.73400,-11.0500
2026-01-20T13:14:43.000Z,13.8010,-1.22200,6.35700,-12.1830,-1.22200,7.30700,-11.6380
2026-01-20T13:14:59.000Z,13.7770,-2.20300,6.87600,-11.6500,-2.20300,7.78300,-11.0640
2026-01-20T13:15:15.000Z,13.5990,-4.81000,7.17000,-10.2210,-4.81000,7.96300,-9.61600
2026-01-20T13:15:31.000Z,13.8410,-2.81100,7.01300,-11.5780,-2.81100,7.91600,-10.9800
2026-01-20T13:15:47.000Z,13.8210,-4.75700,8.30500,-9.95900,-4.75700,9.07600,-9.26100
2026-01-20T13:16:03.000Z,13.8370,-4.92500,8.15600,-10.0340,-4.92500,8.93400,-9.34700
2026-01-20T13:16:19.000Z,13.8450,-4.97600,8.09500,-10.0690,-4.97600,8.87700,-9.38600
2026-01-20T13:16:35.000Z,13.8770,-5.00900,7.97900,-10.1880,-5.00900,8.77300,-9.51300
2026-01-20T13:16:51.000Z,13.8790,-5.12500,7.96100,-10.1480,-5.12500,8.75300,-9.47300
2026-01-20T13:17:07.000Z,13.8470,-5.24700,7.98000,-10.0260,-5.24700,8.76300,-9.35000
2026-01-20T13:17:23.000Z,13.8510,-5.26900,8.07000,-9.94700,-5.26900,8.84700,-9.26200
2026-01-20T13:17:39.000Z,13.8520,-5.33900,8.12300,-9.86800,-5.33900,8.89400,-9.17800
2026-01-20T13:17:55.000Z,13.8310,-5.27700,8.02900,-9.94800,-5.27700,8.80900,-9.26400
2026-01-20T13:18:11.000Z,13.8460,-5.38600,8.06100,-9.88000,-5.38600,8.83600,-9.19300
2026-01-20T13:18:27.000Z,13.8100,-5.66000,8.17500,-9.57700,-5.66000,8.92600,-8.88100
2026-01-20T13:18:43.000Z,13.7970,-5.40900,7.89200,-9.93700,-5.40900,8.67400,-9.26200
2026-01-20T13:18:59.000Z,13.7880,-5.30500,7.91500,-9.96300,-5.30500,8.70000,-9.28500
2026-01-20T13:19:15.000Z,13.7880,-5.23000,7.96900,-9.96000,-5.23000,8.75500,-9.27700
2026-01-20T13:19:31.000Z,13.7520,-5.43200,8.07800,-9.70900,-5.43200,8.84400,-9.01700
2026-01-20T13:19:47.000Z,13.8050,-5.28000,8.02100,-9.91700,-5.28000,8.80500,-9.22700
2026-01-20T13:20:03.000Z,13.8400,-4.87800,7.86700,-10.2880,-4.87800,8.68400,-9.60900
2026-01-20T13:20:19.000Z,13.9760,-4.23900,7.70700,-10.8550,-4.23900,8.57100,-10.1860
2026-01-20T13:20:35.000Z,13.9140,-4.54400,7.76300,-10.6100,-4.54400,8.60800,-9.93600
2026-01-20T13:20:51.000Z,13.9070,-4.83200,7.93200,-10.3500,-4.83200,8.75600,-9.66200
2026-01-20T13:21:07.000Z,13.8840,-5.06100,8.02200,-10.1390,-5.06100,8.83000,-9.44400
2026-01-20T13:21:23.000Z,13.8900,-4.91800,7.83300,-10.3600,-4.91800,8.66100,-9.67900
2026-01-20T13:21:39.000Z,13.9450,-4.93400,7.89200,-10.3820,-4.93400,8.72300,-9.69400
2026-01-20T13:21:55.000Z,13.9430,-4.83100,7.94900,-10.3710,-4.83100,8.77900,-9.67700
2026-01-20T13:22:11.000Z,13.9570,-4.34100,7.34700,-11.0270,-4.34100,8.23500,-10.3800
2026-01-20T13:22:27.000Z,14.1080,-2.93000,5.70900,-12.5400,-2.93000,6.72900,-12.0240
2026-01-20T13:22:43.000Z,14.1540,-2.32800,5.07900,-12.9920,-2.32800,6.14000,-12.5250
2026-01-20T13:22:59.000Z,14.1210,-2.14700,4.84200,-13.0890,-2.14700,5.91400,-12.6410
2026-01-20T13:23:15.000Z,14.0820,-3.31200,5.89400,-12.2480,-3.31200,6.89400,-11.7150
2026-01-20T13:23:31.000Z,13.9900,-4.59200,7.28400,-11.0230,-4.59200,8.17800,-10.3770
2026-01-20T13:23:47.000Z,14.0100,-4.29000,7.10900,-11.2830,-4.29000,8.02600,-10.6500
2026-01-20T13:24:03.000Z,14.0450,-3.98400,6.96100,-11.5280,-3.98400,7.90100,-10.9050
2026-01-20T13:24:19.000Z,14.0720,-3.86700,6.92700,-11.6210,-3.86700,7.87600,-11.0000
2026-01-20T13:24:35.000Z,14.0780,-3.92600,7.03600,-11.5430,-3.92600,7.97900,-10.9120
2026-01-20T13:24:51.000Z,14.1130,-3.96400,7.00800,-11.5910,-3.96400,7.95700,-10.9610
2026-01-20T13:25:07.000Z,14.1150,-3.98100,6.98500,-11.6000,-3.98100,7.93600,-10.9720
2026-01-20T13:25:23.000Z,14.0990,-3.93100,7.05000,-11.5590,-3.93100,7.99900,-10.9240
2026-01-20T13:25:39.000Z,14.1150,-4.06200,6.98900,-11.5710,-4.06200,7.94000,-10.9410
2026-01-20T13:25:55.000Z,14.1730,-4.05200,7.13900,-11.5530,-4.05200,8.08900,-10.9080
2026-01-20T13:26:11.000Z,14.1580,-4.03900,6.71900,-11.7840,-4.03900,7.69100,-11.1730
2026-01-20T13:26:27.000Z,14.2140,-3.98600,6.29400,-12.1050,-3.98600,7.29700,-11.5280
2026-01-20T13:26:43.000Z,14.2560,-3.87800,6.52900,-12.0630,-3.87800,7.52900,-11.4650
2026-01-20T13:26:59.000Z,14.2080,-3.94000,6.71900,-11.8800,-3.94000,7.70400,-11.2660
2026-01-20T13:27:15.000Z,14.2190,-3.90600,6.80200,-11.8600,-3.90600,7.78600,-11.2380
2026-01-20T13:27:31.000Z,14.2320,-3.90700,6.68000,-11.9440,-3.90700,7.67300,-11.3310
2026-01-20T13:27:47.000Z,14.2060,-3.86600,6.83800,-11.8360,-3.86600,7.82200,-11.2090
2026-01-20T13:28:03.000Z,14.1770,-3.89200,6.89700,-11.7580,-3.89200,7.87600,-11.1260
2026-01-20T13:28:19.000Z,14.1840,-3.98600,6.87700,-11.7470,-3.98600,7.85700,-11.1160
2026-01-20T13:28:35.000Z,14.1580,-4.08300,7.02500,-11.5930,-4.08300,7.99200,-10.9480
2026-01-20T13:28:51.000Z,14.1210,-4.05400,6.95400,-11.6000,-4.05400,7.92400,-10.9610
2026-01-20T13:29:07.000Z,14.1850,-4.01300,7.01800,-11.6540,-4.01300,7.99400,-11.0080
2026-01-20T13:29:23.000Z,14.1490,-4.05100,7.13100,-11.5280,-4.05100,8.09600,-10.8710
2026-01-20T13:29:39.000Z,14.1260,-4.13100,7.11400,-11.4830,-4.13100,8.07700,-10.8270
2026-01-20T13:29:55.000Z,14.1770,-3.96100,6.83000,-11.7610,-3.96100,7.81900,-11.1270
2026-01-20T13:30:11.000Z,14.1950,-3.72100,6.53100,-12.0390,-3.72100,7.54600,-11.4290
2026-01-20T13:30:27.000Z,14.1280,-3.93300,6.74000,-11.7740,-3.93300,7.73300,-11.1470
2026-01-20T13:30:43.000Z,14.1310,-4.29400,6.96200,-11.5200,-4.29400,7.93400,-10.8740
2026-01-20T13:30:59.000Z,14.1360,-4.24700,6.97300,-11.5310,-4.24700,7.94700,-10.8830
2026-01-20T13:31:15.000Z,14.1370,-3.75900,7.32600,-11.4900,-3.75900,8.29600,-10.8100
